MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,BAJAJ HOLDINGS & INVS LTD,     11165.00,     11102.00,     11355.00,     11100.00,     11162.00,                415823206.00,37106,N, ,10973,     13880.00,      8588.00
N,BANK OF BARODA,       240.44,       242.37,       242.37,       239.00,       239.00,               1876863209.27,7816984,N, ,34280,       325.50,       231.72
N,BOSCH LIMITED,     47000.00,     47195.00,     47200.00,     46660.00,     46820.00,                792331010.00,16913,N, ,8679,     50000.00,     28610.00
N,BHARAT PETROLEUM CORP  LT,       320.05,       319.40,       320.65,       315.70,       315.70,                583852326.35,1834819,N, ,19332,       391.65,       266.60
N,BRITANNIA INDUSTRIES LTD,      5130.00,      5155.00,      5160.50,      5089.50,      5101.50,               1382023857.50,269673,N, ,24426,      6336.00,      5035.00
N,CANARA BANK,       125.80,       126.30,       127.30,       125.50,       125.50,               1536504463.99,12141084,N, ,48968,       162.89,       104.00
N,CG POWER AND IND SOL LTD,       895.00,       895.00,       899.80,       888.05,       891.00,               1932433142.00,2159759,N, ,39300,       980.90,       525.50
N,CHOLAMANDALAM IN & FIN CO,      1849.30,      1841.00,      1859.90,      1828.00,      1839.00,               1246886816.90,677118,N, ,36495,      1952.50,      1299.40
N,CUMMINS INDIA LTD,      5071.00,      5071.00,      5083.00,      5013.00,      5035.00,               2438711381.00,483825,N, ,28202,      6100.00,      3792.00
N,DIVI S LABORATORIES LTD,      9250.00,      9244.00,      9269.00,      9100.00,      9100.00,               2294932463.50,250202,N, ,28411,      9467.00,      5636.50
N,DLF LIMITED,       681.65,       681.65,       689.75,       680.80,       681.90,               1310682796.55,1911967,N, ,51851,       794.80,       489.40
N,AVENUE SUPERMARTS LIMITED,      3763.00,      3765.00,      3779.90,      3745.90,      3770.00,               1085763180.50,288600,N, ,20814,      4949.50,      3529.00
N,SIEMENS ENERGY INDIA LTD,      3155.20,      3160.00,      3186.80,      3106.00,      3115.70,                819998384.00,262111,N, ,34297,      3968.00,      2115.00
N,GAIL (INDIA) LTD,       174.67,       174.27,       174.27,       171.92,       173.40,                671267881.16,3878219,N, ,25389,       186.87,       134.36
N,GODREJ CONSUMER PRODUCTS,       880.00,       878.65,       880.00,       866.10,       878.00,               1142588892.55,1306185,N, ,24785,      1309.00,       859.55
N,HINDUSTAN AERONAUTICS LTD,      4765.60,      4831.00,      4936.00,      4817.40,      4856.00,               6851018941.70,1399667,N, ,77137,      5149.90,      3479.10
N,HDFC AMC LIMITED,      2510.80,      2511.30,      2517.80,      2456.00,      2458.30,               2093000834.40,844970,N, ,58081,      5934.50,      2205.60
N,HINDUSTAN ZINC LIMITED,       587.95,       598.00,       603.00,       592.00,       601.00,               2777865106.70,4650039,N, ,42173,       733.00,       424.00
N,HYUNDAI MOTOR INDIA LTD,      2152.00,      2152.00,      2214.50,      2150.70,      2205.00,               1164538315.30,531330,N, ,36779,      2890.00,      1658.00
N,THE INDIAN HOTELS CO. LTD,       732.00,       730.00,       732.95,       717.50,       720.00,               1104177065.95,1528492,N, ,25462,       792.55,       565.00
N,INDIAN OIL CORP LTD,       137.80,       137.00,       137.76,       136.87,       137.60,                587580873.31,4277697,N, ,29860,       188.96,       130.22
N,INDIAN RAILWAY FIN CORP L,        82.65,        82.70,        83.95,        82.70,        83.40,                657085398.60,7883831,N, ,36348,       137.17,        81.30
N,JINDAL STEEL LIMITED,      1145.00,      1147.00,      1170.90,      1138.70,      1165.00,               1034222792.60,893053,N, ,32645,      1306.20,       943.30
N,LODHA DEVELOPERS LIMITED,      1234.00,      1225.00,      1237.80,      1209.50,      1222.00,               1159444969.30,948334,N, ,26054,      1344.95,       650.80
N,LTM LIMITED,      4560.00,      4570.30,      4656.30,      4545.30,      4554.00,               1116883247.90,243635,N, ,19950,      6429.50,      3528.00
N,MAZAGON DOCK SHIPBUIL LTD,      2474.00,      2489.00,      2546.60,      2475.00,      2475.00,               1848934118.90,735425,N, ,32127,      3061.40,      2057.40
N,SAMVRDHNA MTHRSN INTL LTD,       162.00,       162.01,       162.90,       160.26,       160.70,               1150561538.38,7139764,N, ,38412,       173.27,        93.42
N,MUTHOOT FINANCE LIMITED,      2926.50,      2971.00,      2979.90,      2913.00,      2913.80,               1712851706.40,583485,N, ,41017,      4149.50,      2651.20
N,POWER FIN CORP LTD.,       345.50,       344.90,       357.70,       344.00,       355.60,               6784877905.90,19206290,N, ,93027,       486.50,       329.90
N,PIDILITE INDUSTRIES LTD,      1638.30,      1635.20,      1638.30,      1625.00,      1629.50,                988119870.70,605836,N, ,20726,      3149.90,      1259.00
N,PUNJAB NATIONAL BANK,       116.32,       116.90,       118.05,       116.45,       117.00,               1311836105.82,11160741,N, ,35033,       135.15,        98.50
N,REC LIMITED,       313.60,       313.60,       320.20,       313.20,       318.70,               1865281157.50,5894088,N, ,34787,       390.50,       304.05
N,SHREE CEMENT LIMITED,     23910.00,     23850.00,     24140.00,     23780.00,     23855.00,                368039420.00,15350,N, ,6995,     30750.00,     22550.00
N,SIEMENS LTD,      4030.00,      4042.00,      4042.00,      3974.10,      3977.00,                708941667.40,177116,N, ,15570,      4149.40,      2826.00
N,SOLAR INDUSTRIES (I) LTD,     21500.00,     21500.00,     21695.00,     21345.00,     21445.00,               2744874780.00,127515,N, ,25107,     21695.00,     11646.00
N,TATA CAPITAL LIMITED,       371.85,       371.85,       376.85,       371.30,       375.05,                498921317.00,1331842,N, ,22145,       390.20,       296.00
N,TATA POWER CO LTD,       365.70,       365.10,       368.50,       364.10,       368.00,               1403868546.35,3826383,N, ,35646,       464.90,       342.50
N,TATA MOTORS LIMITED,       460.35,       462.85,       469.20,       456.20,       458.20,               2887322626.00,6245264,N, ,106104,       509.00,       306.30
N,TORRENT PHARMACEUTICALS L,      4905.50,      4930.00,      4941.00,      4823.00,      4857.00,               1568119322.00,322787,N, ,27675,      5250.00,      3480.60
N,TVS MOTOR COMPANY  LTD,      4200.00,      4181.20,      4200.00,      4127.80,      4133.10,               1763494759.40,424571,N, ,38869,      4484.50,      3228.00
N,UNION BANK OF INDIA,       189.00,       189.00,       189.95,       187.05,       187.22,               1489578511.73,7910433,N, ,33032,       205.49,       125.45
N,UNITED SPIRITS LIMITED,      1488.90,      1488.10,      1489.90,      1462.50,      1471.70,                525520007.70,357038,N, ,16830,      1563.40,      1210.80
N,VARUN BEVERAGES LIMITED,       407.15,       407.55,       412.65,       406.10,       407.60,               1693655647.95,4144842,N, ,42531,       555.80,       381.00
N,VEDANTA LIMITED,       270.50,       272.00,       274.50,       268.85,       272.10,               1627710407.35,5992724,N, ,52698,       360.00,       249.70
N,ZYDUS LIFESCIENCES LTD,      1143.00,      1146.00,      1146.00,      1120.00,      1120.00,                584161932.30,516768,N, ,17541,      1205.00,       835.50
 , , , , , , , , , , , , , 
 ,COMPULSORY ROLLING STOCKS, , , , , , , , , , , , 
N,20 MICRONS LTD,       217.82,       218.91,       224.90,       216.50,       222.49,                 38639237.99,174812,N, ,4145,       238.26,       129.61
N,21ST CENTURY MGMT SERVICE,        38.10,        38.49,        38.70,        37.36,        38.13,                    78150.66,2056,N, ,44,        55.15,        28.25
N,360 ONE WAM LIMITED,      1155.00,      1149.10,      1156.10,      1127.10,      1137.00,                688260495.50,603451,N, ,32281,      1236.20,       906.05
N,3B BLACKBIO DX LTD.,      1486.20,      1508.50,      1513.90,      1411.20,      1460.10,                 28417563.40,19626,N, ,2351,      1588.90,      1085.00
N,3M INDIA LIMITED,     32820.00,     32730.00,     32965.00,     32680.00,     32845.00,                 30562740.00,932,N, ,600,     38030.00,     28730.00
N,3P LAND HOLDINGS LIMITED,        32.45,        32.30,        32.45,        30.75,        32.39,                   365106.68,11543,N, ,223,        47.50,        28.51
N,5PAISA CAPITAL LIMITED,       342.45,       342.45,       367.90,       336.35,       342.10,                 90740393.40,258086,N, ,7643,       416.95,       245.50
N,63 MOONS TECHNOLOGIES LTD,       851.25,       867.95,       903.00,       853.30,       876.50,               1003549857.90,1136718,N, ,41951,      1007.70,       467.00
N,A2Z INFRA ENGINEERING LTD,        15.98,        15.98,        16.24,        15.33,        15.61,                  4823642.09,308540,N, ,740,        22.64,        12.00
N,AAA TECHNOLOGIES LIMITED,        93.17,        93.17,        93.99,        91.10,        91.74,                  1039757.08,11314,N, ,369,       136.00,        76.11
N,AADHAR HOUSING FINANCE L,       478.65,       478.70,       488.00,       477.70,       483.55,                 95642343.20,197998,N, ,10142,       563.00,       430.15
N,AAKAAR MEDICAL TECHNO LTD,        63.00,        61.30,        62.90,        61.30,        62.70,                   698800.00,11200,N, ,6,        96.00,        46.00
N,AAKASH EXPLORATION SER L,         8.77,         8.88,         8.89,         8.69,         8.75,                  1224152.12,139620,N, ,248,        13.40,         7.21
N,AARADHYA DISPOSAL INDUS L,       100.75,        97.00,       110.80,        97.00,       110.80,                 41959320.00,398400,N, ,83,       182.00,        64.20
N,AAREY DRUGS & PHARM LTD,        94.44,        96.00,        96.99,        93.55,        95.79,                 10430625.76,109417,N, ,828,       100.00,        50.31
N,AARON INDUSTRIES LIMITED,       128.98,       131.00,       131.00,       127.00,       128.45,                   561249.74,4376,N, ,191,       228.00,       106.80
N,AARTI DRUGS LTD.,       425.85,       429.25,       443.75,       426.20,       431.65,                109111439.95,250307,N, ,8751,       534.55,       318.95
N,AARTI INDUSTRIES LTD,       501.90,       503.60,       509.90,       490.00,       492.05,                381121164.50,767774,N, ,23817,       551.75,       338.05
N,AARTI PHARMALABS LIMITED,       868.10,       872.00,       879.75,       854.10,       858.80,                399406199.05,463265,N, ,19523,       946.10,       585.00
N,AARVI ENCON LIMITED,       141.35,       139.61,       143.96,       139.61,       141.92,                  1106368.64,7773,N, ,345,       168.40,       115.99
N,AASTHA SPINTEX LIMITED,        80.05,        79.56,        80.87,        77.92,        78.12,                 17965074.04,228188,N, ,1615,       140.01,        70.00
N,AATMAJ HEALTHCARE LIMITED,        18.25,        18.25,        18.25,        18.25,        18.25,                    36500.00,2000,N, ,1,        25.50,        16.70
N,AAVAS FINANCIERS LIMITED,      1297.80,      1298.30,      1318.00,      1298.30,      1304.20,                 79037732.10,60456,N, ,8307,      1771.90,      1060.40
N,ABANS ENTERPRISES LTD.,        27.45,        28.40,        28.40,        27.20,        27.86,                   175622.07,6398,N, ,107,        48.85,        22.30
N,ABBOTT INDIA LIMITED,     25945.00,     25945.00,     26365.00,     25810.00,     26065.00,                229246080.00,8803,N, ,3571,     32775.00,     25150.00
N,ADITYA BIRLA CAPITAL LTD.,       402.00,       400.20,       407.40,       400.20,       404.90,                876957923.55,2167785,N, ,34690,       430.70,       272.70
N,A B COTSPIN INDIA LIMITED,       207.46,       209.70,       217.99,       206.30,       208.15,                   943697.12,4500,N, ,298,       504.00,       196.81
N,ALLIED BLEND N DISTILS L,       609.40,       603.25,       614.15,       603.25,       609.95,                 69675581.95,114222,N, ,5160,       711.70,       382.10
N,ADITYA BIRLA FASHION & RT,        50.41,        50.76,        53.50,        50.45,        52.97,                426909612.43,8157673,N, ,38913,        94.95,        50.20
N,ABHA POWER N STEEL LTD,        23.95,        24.00,        24.75,        23.10,        24.60,                   570560.00,24000,N, ,15,        48.80,        23.00
N,ADITYA BIRLA LIFES BRAN L,        83.49,        84.18,        86.90,        83.72,        86.07,                 72950470.97,852050,N, ,12676,       151.33,        82.61
N,A B M KNOWLEDGEWARE LTD.,       188.00,       193.60,       193.60,       188.00,       189.90,                   104689.50,556,N, ,14,       254.90,       182.01
N,ADITYA BIRLA REAL EST LTD,      1376.90,      1376.90,      1400.90,      1362.50,      1373.60,                 94708293.30,68679,N, ,9841,      1965.30,      1080.10
N,ADIT BIRL SUN LIF AMC LTD,      1045.20,      1047.70,      1065.00,      1036.10,      1062.30,                134726426.00,127937,N, ,11137,      1224.90,       708.00
N,ABS MARINE SERVICES LTD,       307.15,       314.80,       344.00,       312.00,       337.90,                114435100.00,343500,N, ,558,       344.00,       143.05
N,ACC LIMITED,      1272.00,      1277.00,      1289.30,      1272.00,      1283.80,                129978158.20,101446,N, ,6445,      1987.00,      1251.70
N,ACCELYA SOLN INDIA LTD,      1129.60,      1130.70,      1139.20,      1125.70,      1131.00,                  2668464.90,2359,N, ,358,      1527.00,      1012.40
N,ACCENT MICROCELL LIMITED,       607.40,       612.00,       619.00,       608.70,       617.80,                 34771325.00,56500,N, ,97,       621.00,       238.00
N,ACTION CONST EQUIP LTD,      1145.50,      1148.40,      1189.00,      1117.10,      1125.40,                645285823.50,557111,N, ,33114,      1196.00,       745.10
N,ACE INTEGRATED SOLU. LTD.,        17.02,        17.40,        18.70,        17.29,        17.83,                   325265.72,17975,N, ,166,        29.94,        14.20
N,ACETECH E-COMMERCE LTD,       139.00,       139.00,       139.00,       139.00,       139.00,                   166800.00,1200,N, ,1,       164.00,       111.80
N,AUTOMOBILE CORPN OF GOA L,      1790.90,      1799.80,      1842.90,      1761.80,      1797.60,                  1104711.50,616,N, ,105,      1880.00,      1715.50
N,ARCHEAN CHEMICAL IND LTD,       495.20,       501.00,       512.70,       495.00,       504.20,                322552684.90,640010,N, ,31200,       726.00,       479.80
N,ANDHRA CEMENTS LIMITED,        43.58,        43.58,        43.59,        43.00,        43.36,                   790050.60,18265,N, ,274,       109.99,        40.50
N,ACME SOLAR HOLDINGS LTD,       401.90,       402.90,       430.50,       399.55,       418.00,               2589884574.75,6203953,N, ,110173,       430.50,       195.90
N,ACUTAAS CHEMICALS LIMITED,      3201.00,      3211.10,      3228.80,      3156.30,      3168.50,                476850429.80,149850,N, ,21292,      3740.00,      1302.00
N,ADDICTIVE LEARNING TECH L,        43.00,        43.00,        44.75,        43.00,        43.30,                   369500.00,8500,N, ,13,       152.05,        37.15
N,ADDI INDUSTRIES LTD.,        76.69,        81.55,        83.68,        79.00,        79.34,                    39273.15,486,N, ,34,        94.60,        71.05
N,ADF FOODS LIMITED,       267.50,       267.50,       269.15,       262.40,       264.80,                 20904529.30,78833,N, ,2557,       346.95,       153.10
N,ADISOFT TECHNOLOGIES LTD,       200.00,       199.00,       208.00,       199.00,       206.25,                 10136560.00,49600,N, ,60,       280.00,       170.00
N,ARCHIDPLY DECOR LIMITED,        72.79,        75.00,        75.00,        71.00,        72.00,                    55232.18,757,N, ,24,       109.90,        50.26
N,ADOR WELDING LTD,      1714.60,      1720.00,      1731.00,      1662.20,      1674.40,                 45410047.80,26990,N, ,3997,      1766.40,       848.00
N,ADROIT INFOTECH LIMITED,        10.31,        10.20,        10.60,        10.20,        10.31,                   112986.73,10874,N, ,82,        12.20,         7.55
N,ALLIED DIGITAL SERV. LTD,       104.85,       105.24,       105.72,       103.50,       104.13,                  6646060.64,63640,N, ,1471,       209.53,        86.27
N,ADVAIT ENRGY TRANSITION L,      2210.90,      2230.00,      2244.90,      2136.00,      2151.30,                145660106.80,66736,N, ,8813,      2485.00,      1351.00
N,ADVANCE AGROLIFE LIMITED,       118.53,       119.75,       119.76,       116.86,       117.43,                 13967473.16,118344,N, ,1046,       154.00,        84.10
N,ADVANI HOT.& RES.(I) LTD,        49.18,        49.25,        49.99,        49.00,        49.45,                  1092467.18,22126,N, ,327,        65.50,        47.00
N,ADVENT HOTELS INTERNATI L,       134.98,       135.25,       135.70,       132.81,       134.57,                 10517378.30,78410,N, ,1234,       345.05,       120.02
N,ADVANCED ENZYME TECH LTD,       296.00,       297.10,       300.80,       292.10,       293.20,                 76201264.90,257142,N, ,3866,       419.00,       251.95
N,ADVIK CAPITAL LTD.,         1.13,         1.15,         1.16,         1.11,         1.12,                   372742.22,329513,N, ,336,         1.27,         1.10
